transaccion_id,perfil_id,version_perfil_aplicada,fecha,descripcion_original,descripcion_normalizada,valor,moneda,direccion,tipo_movimiento,categoria_principal,subcategoria,finalidad,esencialidad,relacion_actividad,relacion_hobby,meta_relacionada,nota_usuario,es_recurrente,estado_clasificacion,estado_alcance_mvp,requiere_confirmacion,motivo_confirmacion,evidencia_contextual,confianza_objetivo,etiqueta_revisada,canal,particion,historia_financiera_controlada,es_sintetico,version_taxonomia,version_esquema,estado_ingreso_perfil,regularidad_movimiento,modalidad_ingreso_observada,categoria_confirmada_usuario,confirmacion_usuario,fuente_etiqueta,ocurrencias_previas_90d,meses_previos_con_movimiento,dias_desde_movimiento_similar,variacion_valor_previa_pct,historial_regularidad_disponible,criterio_regularidad,fuente_regularidad,regularidad_confirmada_usuario,huella_registro
TX_0053_0080,PERF_0053,perfil_estructurado_v2.0,2026-06-12,HERRAMIENTA EDUCATIVA,herramienta educativa,95000,COP,salida,gasto,Educación,herramientas,laboral,productiva,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:herramienta educativa,0.984,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Educación,si,historia_controlada_y_confirmacion_usuario,1,1,33,,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,f4ce89bd13147a6fcd27788a4d821afa327d67158b9a98cc057c1e4ec1ba920c
TX_0053_0081,PERF_0053,perfil_estructurado_v2.0,2026-06-14,MANTENIMIENTO CONTROLADOR,mantenimiento controlador,732000,COP,salida,gasto,Inversión productiva,creación o ampliación de proyectos,laboral,productiva,musica_y_entretenimiento_dj,,,,no,clasificada,dentro_del_mvp,no,,actividad:musica_y_entretenimiento_dj | descripcion:mantenimiento controlador,0.864,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,a21aaf90152d13ad8e9738d81bc33d4c18b228b9b2c43f468e19097db0ab9d45
TX_0053_0082,PERF_0053,perfil_estructurado_v2.0,2026-06-15,FACTURA INTERNET,factura internet,406000,COP,salida,gasto,Servicios,internet,consumo_mixto,esencial,,,,,si,ambigua,dentro_del_mvp,si,uso_personal_o_laboral_no_resoluble_por_el_texto_bancario,descripcion:factura internet,0.503,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,4,2,3,45.03,si,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,3056e54890a7975cd37e6f242ad677a1b56037564ae9b4d2aa784553c850c427
TX_0053_0083,PERF_0053,perfil_estructurado_v2.0,2026-06-15,FERRETERIA REPARACION,ferreteria reparacion,262000,COP,salida,gasto,Vivienda,reparación,consumo_personal,necesaria,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:ferreteria reparacion,0.96,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Vivienda,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,134f57d63c9bc0b1b53192eeff575e5f41fec3c5a33efabf4503ea9118f0757f
TX_0053_0084,PERF_0053,perfil_estructurado_v2.0,2026-06-15,CURSO EN LINEA,curso en linea,83000,COP,salida,gasto,Educación,cursos,consumo_mixto,productiva,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:curso en linea,0.919,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Educación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,106c5be8bd63f7c238b469fe0e580934927524d80d2bafddbd2bc990f755acc3
TX_0053_0085,PERF_0053,perfil_estructurado_v2.0,2026-06-18,MANTENIMIENTO CONTROLADOR,mantenimiento controlador,427000,COP,salida,gasto,Inversión productiva,adecuaciones,laboral,productiva,musica_y_entretenimiento_dj,,,,no,clasificada,dentro_del_mvp,no,,actividad:musica_y_entretenimiento_dj | descripcion:mantenimiento controlador,0.867,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,1,0,4,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,6a65b1393e857f81e4781d36dd0c5e838159d12d75a225c75a91223a98bb74ac
TX_0053_0086,PERF_0053,perfil_estructurado_v2.0,2026-06-19,ALMUERZO,almuerzo,288000,COP,salida,gasto,Alimentación,restaurante,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:almuerzo,0.948,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Alimentación,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,fcbbb736fabb125717ca4bdbccad0aa0494b234fcac73f31c4598f9a625de5ac
TX_0053_0087,PERF_0053,perfil_estructurado_v2.0,2026-06-21,EXAMEN MEDICO,examen medico,300000,COP,salida,gasto,Salud,examen,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:examen medico,0.913,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Salud,si,historia_controlada_y_confirmacion_usuario,1,1,35,,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,196617f994a4f5bbce41648dff971794f77eaa200968c6d1aae6d72b92fb54c8
TX_0053_0088,PERF_0053,perfil_estructurado_v2.0,2026-06-21,INGRESO DE TEMPORADA,ingreso de temporada,426000,COP,entrada,ingreso_generado,Trabajo independiente,trabajo por encargo,generacion_ingreso,productiva,musica_y_entretenimiento_dj,,,,no,clasificada,dentro_del_mvp,no,,actividad_cuoc:26521,0.98,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,estacional,estacional,Trabajo independiente,si,historia_controlada_y_confirmacion_usuario,10,1,11,23.77,si,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,8fd03e6da808cc6c605b6936e4eb410a1dd0fdaaadf12e3c25a5a4d48fede222
TX_0053_0089,PERF_0053,perfil_estructurado_v2.0,2026-06-23,INGRESO DE TEMPORADA,ingreso de temporada,628000,COP,entrada,ingreso_generado,Trabajo independiente,trabajo por encargo,generacion_ingreso,productiva,musica_y_entretenimiento_dj,,,,no,clasificada,dentro_del_mvp,no,,actividad_cuoc:26521,0.98,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,estacional,estacional,Trabajo independiente,si,historia_controlada_y_confirmacion_usuario,11,1,2,24.98,si,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,82fdd3891ae01240121c58dcd110423e1f4f99a07a3658a955f80476de190e42
TX_0053_0090,PERF_0053,perfil_estructurado_v2.0,2026-06-24,RECARGA TRANSPORTE,recarga transporte,368000,COP,salida,gasto,Transporte,público,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:recarga transporte,0.897,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,2,2,49,43.8,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,6c5b2295f14d6f97a8391a3e6aa5941f4806d76a6e48d31200ab98d53f9af6e5
TX_0053_0091,PERF_0053,perfil_estructurado_v2.0,2026-06-26,TALLER ARTESANIAS,taller artesanias,187000,COP,salida,gasto,Ocio,eventos,hobby,protegida,,manualidades_y_artesanias,,,si,clasificada,dentro_del_mvp,no,,hobby:manualidades_y_artesanias | descripcion:taller artesanias,0.973,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,2,1,18,42.68,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,0620b5b5de080036bd600d29344911fd964e1363cde4b0ac718a70ca2fa8ebc5
TX_0053_0092,PERF_0053,perfil_estructurado_v2.0,2026-06-27,SASTRERIA,sastreria,96000,COP,salida,gasto,Vestimenta,arreglos y reparación de prendas,consumo_personal,necesaria,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:sastreria,0.984,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Vestimenta,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,a6c138ffa89040ac615a6cc14e68ecea96cf94d3edde476376454a553a092240
TX_0053_0093,PERF_0053,perfil_estructurado_v2.0,2026-06-27,INGRESO DE TEMPORADA,ingreso de temporada,493000,COP,entrada,ingreso_generado,Trabajo independiente,trabajo por encargo,generacion_ingreso,productiva,musica_y_entretenimiento_dj,,,,no,clasificada,dentro_del_mvp,no,,actividad_cuoc:26521,0.98,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,estacional,estacional,Trabajo independiente,si,historia_controlada_y_confirmacion_usuario,12,1,4,23.85,si,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,3b76f9fd78f3c411a54b5f01809a36e2f992f158cd3ffced63863cbe9759aa2d
TX_0053_0094,PERF_0053,perfil_estructurado_v2.0,2026-06-28,MATRICULA CURSO,matricula curso,409000,COP,salida,gasto,Educación,matrícula,consumo_personal,compromiso,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:matricula curso,0.869,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,variable,,Educación,si,historia_controlada_y_confirmacion_usuario,3,2,40,28.32,si,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,9130b4774c1040628389cef15d395a5ffef0c7ad1ea87fbc8ff6df31639d45ff
TX_0053_0095,PERF_0053,perfil_estructurado_v2.0,2026-06-29,PLATAFORMA STREAMING,plataforma streaming,288000,COP,salida,gasto,Ocio,streaming,hobby,protegida,,manualidades_y_artesanias,,,no,clasificada,dentro_del_mvp,no,,hobby:manualidades_y_artesanias | descripcion:plataforma streaming,0.861,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,fijo,,Ocio,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,de383a89331906175f14a9db86df388538a1431ae193e2dfded74f52d77ee405
TX_0053_0096,PERF_0053,perfil_estructurado_v2.0,2026-06-30,INGRESO DE TEMPORADA,ingreso de temporada,660000,COP,entrada,ingreso_generado,Trabajo independiente,trabajo por encargo,generacion_ingreso,productiva,musica_y_entretenimiento_dj,,,,no,clasificada,dentro_del_mvp,no,,actividad_cuoc:26521,0.98,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,estacional,estacional,Trabajo independiente,si,historia_controlada_y_confirmacion_usuario,13,1,3,23.71,si,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,e2037deef334407765f7fa4c281da753b9c311d1f7e67f6665ccafd72eae6d44
TX_0053_0097,PERF_0053,perfil_estructurado_v2.0,2026-06-30,INGRESO DE TEMPORADA,ingreso de temporada,652000,COP,entrada,ingreso_generado,Trabajo independiente,trabajo por encargo,generacion_ingreso,productiva,musica_y_entretenimiento_dj,,,,no,clasificada,dentro_del_mvp,no,,actividad_cuoc:26521,0.98,si,bancario,train,uso_planificado_reserva,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,estacional,estacional,estacional,Trabajo independiente,si,historia_controlada_y_confirmacion_usuario,14,1,0,22.86,si,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,eb12c95eec8f268304ba50f130a4488749ec2c5b2c062b9f4015e9d864adacf0
TX_0054_0001,PERF_0054,perfil_estructurado_v2.0,2026-04-01,RESERVA VIAJE,reserva viaje,246000,COP,salida,gasto,Ocio,viajes,hobby,protegida,,musica,,,no,clasificada,dentro_del_mvp,no,,hobby:musica | descripcion:reserva viaje,0.88,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,7eb7e0e2ce64a0761fc3396a4cf3b2f9f2edfbd2f74b35be8455b71469143bd4
TX_0054_0002,PERF_0054,perfil_estructurado_v2.0,2026-04-02,PAGO ARRIENDO,pago arriendo,1349000,COP,salida,gasto,Vivienda,arriendo,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:pago arriendo,0.986,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,fijo,,Vivienda,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,be41fffecedee24c404e28fbaa8f5c3613f51112add72428303e514a1aa5ba5a
TX_0054_0003,PERF_0054,perfil_estructurado_v2.0,2026-04-02,APP TRANSPORTE,app transporte,167000,COP,salida,gasto,Transporte,aplicaciones,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:app transporte,0.901,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,6b5c11b9920a2c22a2d9fbed8447627ce5504cead9532260c589d7e30596d635
TX_0054_0004,PERF_0054,perfil_estructurado_v2.0,2026-04-05,APOYO MENSUAL,apoyo mensual,500000,COP,entrada,apoyo_recibido,Apoyos recibidos,apoyo familiar o de terceros,apoyo_externo,productiva,musica_y_entretenimiento_dj,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:26521,0.98,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,fijo,apoyo,Apoyos recibidos,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,341eac9b3186f9d9a877ae17c9d356c952d827f1876566e13899955f8e2420ad
TX_0054_0005,PERF_0054,perfil_estructurado_v2.0,2026-05-05,APOYO MENSUAL,apoyo mensual,500000,COP,entrada,apoyo_recibido,Apoyos recibidos,apoyo familiar o de terceros,apoyo_externo,productiva,musica_y_entretenimiento_dj,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:26521,0.98,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,fijo,apoyo,Apoyos recibidos,si,historia_controlada_y_confirmacion_usuario,1,1,30,,si,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,a80934c367029a0fdffe5bf1e08003db6e02d6119babaa903b0688da653af52f
TX_0054_0006,PERF_0054,perfil_estructurado_v2.0,2026-04-07,INSCRIPCION COMPETENCIA,inscripcion competencia,330000,COP,salida,gasto,Inversión productiva,creación o ampliación de proyectos,laboral,productiva,deporte_competitivo_ciclismo,,comprar_equipo_de_trabajo,,no,clasificada,dentro_del_mvp,no,,actividad:deporte_competitivo_ciclismo | descripcion:inscripcion competencia,0.896,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,7e53be1df74bf2c4e77fc60caa6d417615d624dbd8c2fb8844affdc4ea7a322f
TX_0054_0007,PERF_0054,perfil_estructurado_v2.0,2026-06-05,APOYO MENSUAL,apoyo mensual,500000,COP,entrada,apoyo_recibido,Apoyos recibidos,apoyo familiar o de terceros,apoyo_externo,productiva,deporte_competitivo_ciclismo,,,,si,clasificada,dentro_del_mvp,no,,actividad_cuoc:34210,0.98,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,fijo,apoyo,Apoyos recibidos,si,historia_controlada_y_confirmacion_usuario,2,2,31,0,si,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,140ab7430ebc53488df8867cf88b70c81e50f8b25f35e295976f3d0ab15f1a9b
TX_0054_0008,PERF_0054,perfil_estructurado_v2.0,2026-04-07,REVERSO COMPRA TARJETA,reverso compra tarjeta,60000,COP,entrada,devolucion,Devoluciones y reembolsos,reversión,recuperacion_de_gasto,neutral,,,,,si,clasificada,dentro_del_mvp,no,,descripcion_bancaria_explicita,0.98,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,fijo,apoyo,Devoluciones y reembolsos,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,modalidad_de_ingreso_observada,historia_controlada_mvp_v2,no,acad90932c53cae0f09b559e6ec01bfd36384d61284be7cbedd28249e738748c
TX_0054_0010,PERF_0054,perfil_estructurado_v2.0,2026-04-09,DONACION,donacion,128000,COP,salida,transferencia_apoyo,Transferencias y apoyo,donación,apoyo_terceros,discrecional,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:donacion,0.925,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,fijo,,Transferencias y apoyo,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrencia_de_apoyo_observada,historia_controlada_mvp_v2,no,0566c1497b023a5fa6c7f513ab2ad374a36abdd40f234cc6544992ae98fdfc33
TX_0054_0011,PERF_0054,perfil_estructurado_v2.0,2026-04-10,TIENDA ROPA,tienda ropa,248000,COP,salida,gasto,Vestimenta,ropa,consumo_personal,discrecional,,,,,no,clasificada,dentro_del_mvp,no,,descripcion:tienda ropa,0.979,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,variable,,Vestimenta,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,5e40a190dc12bf9ce4af12c3d0580f24c9828ec844b0c406c3978d50a8e9179c
TX_0054_0012,PERF_0054,perfil_estructurado_v2.0,2026-04-12,FACTURA INTERNET,factura internet,222000,COP,salida,gasto,Servicios,internet,consumo_mixto,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura internet,0.983,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,3abae1339c9d7695bd4495772994507bae7ba6e4486a833d2000c2328664b4b4
TX_0054_0013,PERF_0054,perfil_estructurado_v2.0,2026-04-12,ARREGLO VIVIENDA,arreglo vivienda,137000,COP,salida,gasto,Vivienda,reparación,consumo_personal,necesaria,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:arreglo vivienda,0.954,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,variable,,Vivienda,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,a721c9376c5e877e0c6bddb7d7f53ce04bfcef63e1f330299e8eed213327ccbd
TX_0054_0014,PERF_0054,perfil_estructurado_v2.0,2026-04-12,LICENCIA SOFTWARE DJ,licencia software dj,326000,COP,salida,gasto,Inversión productiva,equipos y maquinaria,laboral,productiva,musica_y_entretenimiento_dj,,comprar_equipo_de_trabajo,,no,clasificada,dentro_del_mvp,no,,actividad:musica_y_entretenimiento_dj | descripcion:licencia software dj,0.916,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,fijo,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,e8990a664e40149980c8c11fb77ef17fad531bfc25b8d1b913307666ee2ff9ff
TX_0054_0015,PERF_0054,perfil_estructurado_v2.0,2026-04-13,RECARGA TRANSPORTE,recarga transporte,274000,COP,salida,gasto,Transporte,público,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:recarga transporte,0.885,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,variable,,Transporte,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,93beb53cea90885ba6eb74e65caf7b3f5facb8c844d269e42f0013608f81769f
TX_0054_0016,PERF_0054,perfil_estructurado_v2.0,2026-04-15,FACTURA ENERGIA,factura energia,229000,COP,salida,gasto,Servicios,energía,consumo_personal,esencial,,,,,si,clasificada,dentro_del_mvp,no,,descripcion:factura energia,0.862,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,fijo,,Servicios,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compromiso_periodico_predecible,regla_semantica_mvp_v3,no,59ab0a3870fc3aa56fc306a9fae24b9731385f072ae01dc4ff1a25831ef011da
TX_0054_0017,PERF_0054,perfil_estructurado_v2.0,2026-04-16,MANTENIMIENTO BICICLETA,mantenimiento bicicleta,545000,COP,salida,gasto,Inversión productiva,equipos y maquinaria,laboral,productiva,deporte_competitivo_ciclismo,,,El mantenimiento es para una bicicleta utilizada en mi actividad deporte_competitivo_ciclismo.,no,clasificada,dentro_del_mvp,no,,descripcion:mantenimiento bicicleta | actividad:deporte_competitivo_ciclismo | nota_usuario:El mantenimiento es para una bicicleta utilizada en mi actividad deporte_competitivo_ciclismo.,0.96,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,variable,,Inversión productiva,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,compra_o_consumo_no_periodico,regla_semantica_mvp_v3,no,ee906624781164d101894f28661e6a93ca5e25739d251f30471599bbaf660157
TX_0054_0018,PERF_0054,perfil_estructurado_v2.0,2026-04-16,ENTRADA CONCIERTO,entrada concierto,204000,COP,salida,gasto,Ocio,eventos,hobby,protegida,,musica,,,si,clasificada,dentro_del_mvp,no,,hobby:musica | descripcion:entrada concierto,0.907,si,bancario,train,deterioro_reciente,si,transacciones_mvp_v3.0,fincoach_mvp_estructurado_v3.0,apoyo,variable,,Ocio,si,historia_controlada_y_confirmacion_usuario,0,0,,,no,recurrente_con_monto_o_decision_variable,regla_semantica_mvp_v3,no,3358df8a61029c87bcd4d3221e6dbc11aaeae67dbd164e62b821c59cb02e5621
