perfil_id,descripcion_normalizada,direccion,tipo_movimiento,categoria_principal,ocurrencias,fecha_inicial,fecha_final,valor_mediano,dataset_declara_recurrente,regularidad_dataset,estado_ingreso_perfil,fechas_distintas,intervalo_mediano_dias,dispersion_intervalo_dias,cadencia_observada,regularidad_pct,estado_patron,naturaleza_observada,nivel_incertidumbre
PERF_0050,herramienta educativa,salida,gasto,Educación,2,2026-05-27,2026-05-29,110000.0,False,variable,estacional,2,2.0,0.0,diaria,100.0,posible_recurrencia,fijo,alta
PERF_0050,seguro salud,salida,gasto,Salud,1,2026-05-28,2026-05-28,132000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0050,estacion servicio,salida,gasto,Transporte,1,2026-05-31,2026-05-31,54000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0050,spotify,salida,gasto,Ocio,1,2026-06-01,2026-06-01,65000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0050,almuerzo,salida,gasto,Alimentación,2,2026-06-06,2026-06-29,74500.0,False,variable,estacional,2,23.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0050,reserva viaje,salida,gasto,Ocio,1,2026-06-07,2026-06-07,85000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0050,accesorios bicicleta,salida,gasto,Ocio,1,2026-06-12,2026-06-12,74000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0050,repuesto transporte,salida,gasto,Transporte,1,2026-06-15,2026-06-15,100000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0050,cafeteria,salida,gasto,Alimentación,1,2026-06-20,2026-06-20,46000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0050,hotel turismo,salida,gasto,Ocio,1,2026-06-22,2026-06-22,142000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0050,apoyo recibido,entrada,apoyo_recibido,Apoyos recibidos,1,2026-06-24,2026-06-24,219000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0050,viaje movilidad,salida,gasto,Transporte,1,2026-06-25,2026-06-25,39000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,pago arriendo,salida,gasto,Vivienda,3,2026-04-01,2026-06-01,1814000.0,True,fijo,variable,3,30.5,0.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0051,reserva viaje,salida,gasto,Ocio,1,2026-04-02,2026-04-02,145000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,cafeteria,salida,gasto,Alimentación,1,2026-04-02,2026-04-02,254000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,tienda arte y pintura,salida,gasto,Ocio,1,2026-04-04,2026-04-04,155000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,dominio y hosting,salida,gasto,Inversión productiva,5,2026-04-04,2026-06-11,467000.0,True,fijo,variable,4,19.0,15.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0051,app transporte,salida,gasto,Transporte,1,2026-04-04,2026-04-04,198000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,pago desarrollo app,entrada,ingreso_generado,Trabajo independiente,7,2026-04-04,2026-06-26,2657000.0,True,fijo,variable,6,16.0,4.0,irregular,40.0,sin_regularidad_suficiente,variable,media
PERF_0051,debito comercio,salida,gasto,Otra / ambigua,1,2026-04-06,2026-04-06,245000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,matricula curso,salida,gasto,Educación,2,2026-04-06,2026-06-26,543000.0,True,fijo,variable,2,81.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0051,pedido restaurante,salida,gasto,Alimentación,2,2026-04-07,2026-04-14,279000.0,False,variable,variable,2,7.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0051,transferencia proyecto web,entrada,ingreso_generado,Trabajo independiente,3,2026-04-09,2026-06-18,2130000.0,True,fijo,variable,3,35.0,23.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0051,supermercado,salida,gasto,Alimentación,3,2026-04-11,2026-06-06,397000.0,True,fijo,variable,3,28.0,6.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0051,recarga transporte,salida,gasto,Transporte,3,2026-04-11,2026-06-09,303000.0,True,fijo,variable,3,29.5,1.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0051,uniforme trabajo,salida,gasto,Vestimenta,2,2026-04-11,2026-06-23,340500.0,True,fijo,variable,2,73.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0051,factura agua,salida,gasto,Servicios,3,2026-04-12,2026-06-15,414000.0,True,fijo,variable,3,32.0,2.0,mensual,100.0,regularidad_observada,fijo,media
PERF_0051,libreria,salida,gasto,Educación,1,2026-04-13,2026-04-13,264000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,tienda ropa,salida,gasto,Vestimenta,1,2026-04-14,2026-04-14,175000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,factura internet,salida,gasto,Servicios,4,2026-04-15,2026-06-15,380500.0,True,fijo,variable,3,30.5,7.5,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0051,zapateria,salida,gasto,Vestimenta,1,2026-04-16,2026-04-16,218000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,tienda videojuegos,salida,gasto,Ocio,1,2026-04-16,2026-04-16,307000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,arreglo prenda,salida,gasto,Vestimenta,2,2026-04-17,2026-06-26,225000.0,True,fijo,variable,2,70.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0051,factura energia,salida,gasto,Servicios,4,2026-04-20,2026-06-15,416500.0,True,fijo,variable,4,18.0,14.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0051,honorarios sprint software,entrada,ingreso_generado,Trabajo independiente,2,2026-04-20,2026-05-10,2969500.0,True,fijo,variable,2,20.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0051,juego digital,salida,gasto,Ocio,1,2026-04-21,2026-04-21,270000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,laboratorio clinico,salida,gasto,Salud,1,2026-04-23,2026-04-23,636000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,servidor nube,salida,gasto,Inversión productiva,2,2026-04-24,2026-05-20,760000.0,True,fijo,variable,2,26.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0051,viaje movilidad,salida,gasto,Transporte,1,2026-04-24,2026-04-24,277000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,licencia github,salida,gasto,Inversión productiva,2,2026-05-04,2026-05-06,393500.0,False,variable,variable,2,2.0,0.0,diaria,100.0,posible_recurrencia,fijo,alta
PERF_0051,seguro salud,salida,gasto,Salud,1,2026-05-08,2026-05-08,391000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,combustible,salida,gasto,Transporte,1,2026-05-08,2026-05-08,258000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,abono subsidio,entrada,apoyo_recibido,Apoyos recibidos,1,2026-05-08,2026-05-08,1033000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,transferencia a tercero,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-05-11,2026-05-11,158000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,lienzos y pinceles,salida,gasto,Ocio,2,2026-05-12,2026-06-30,238500.0,True,fijo,variable,2,49.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0051,factura gas,salida,gasto,Servicios,1,2026-05-12,2026-05-12,437000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,drogueria,salida,gasto,Salud,2,2026-05-16,2026-06-13,376000.0,True,fijo,variable,2,28.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0051,accesorios personales,salida,gasto,Vestimenta,2,2026-05-17,2026-06-10,205500.0,True,fijo,variable,2,24.0,0.0,mensual,100.0,posible_recurrencia,fijo,alta
PERF_0051,spotify,salida,gasto,Ocio,1,2026-05-17,2026-05-17,275000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,administracion conjunto,salida,gasto,Vivienda,1,2026-05-20,2026-05-20,447000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,consulta medica,salida,gasto,Salud,1,2026-05-21,2026-05-21,450000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,netflix,salida,gasto,Ocio,1,2026-05-22,2026-05-22,268000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,repuesto transporte,salida,gasto,Transporte,2,2026-05-25,2026-06-16,195000.0,True,fijo,variable,2,22.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0051,estacion servicio,salida,gasto,Transporte,1,2026-05-27,2026-05-27,177000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,donacion,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-05-31,2026-05-31,93000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,entrada evento,salida,gasto,Ocio,2,2026-06-03,2026-06-05,218000.0,False,variable,variable,2,2.0,0.0,diaria,100.0,posible_recurrencia,fijo,alta
PERF_0051,cafe,salida,gasto,Alimentación,1,2026-06-07,2026-06-07,185000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,pago qr,salida,gasto,Otra / ambigua,1,2026-06-10,2026-06-10,353000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,copago salud,salida,gasto,Salud,1,2026-06-14,2026-06-14,389000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,taller de pintura,salida,gasto,Ocio,1,2026-06-14,2026-06-14,197000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,hotel turismo,salida,gasto,Ocio,1,2026-06-17,2026-06-17,363000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,transferencia ayuda,salida,transferencia_apoyo,Transferencias y apoyo,1,2026-06-23,2026-06-23,443000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,ferreteria reparacion,salida,gasto,Vivienda,1,2026-06-24,2026-06-24,219000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,plataforma streaming,salida,gasto,Ocio,1,2026-06-27,2026-06-27,207000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0051,herramienta educativa,salida,gasto,Educación,1,2026-06-28,2026-06-28,172000.0,False,variable,variable,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,ingreso de temporada,entrada,ingreso_generado,Trabajo independiente,6,2026-04-01,2026-06-27,1805500.0,False,estacional,estacional,6,19.0,15.0,irregular,20.0,sin_regularidad_suficiente,variable,media
PERF_0052,transferencia a tercero,salida,transferencia_apoyo,Transferencias y apoyo,3,2026-04-02,2026-05-08,78000.0,True,fijo,estacional,3,18.0,4.0,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0052,cuota hipoteca,salida,gasto,Vivienda,3,2026-04-03,2026-06-03,1394000.0,True,fijo,estacional,3,30.5,2.5,mensual,100.0,regularidad_observada,fijo,media
PERF_0052,insumos consultorio,salida,gasto,Inversión productiva,4,2026-04-04,2026-06-10,283500.0,True,fijo,estacional,4,16.0,3.0,irregular,66.67,sin_regularidad_suficiente,variable,media
PERF_0052,cafeteria,salida,gasto,Alimentación,1,2026-04-04,2026-04-04,170000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,ferreteria reparacion,salida,gasto,Vivienda,1,2026-04-04,2026-04-04,57000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,pago intereses,salida,pago_deuda,Deuda y financiación,7,2026-04-05,2026-05-24,198000.0,True,fijo,estacional,7,8.5,3.5,irregular,50.0,sin_regularidad_suficiente,variable,media
PERF_0052,juego digital,salida,gasto,Ocio,1,2026-04-06,2026-04-06,193000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,software historia clinica,salida,gasto,Inversión productiva,5,2026-04-07,2026-06-11,384000.0,True,fijo,estacional,5,13.0,9.5,irregular,25.0,sin_regularidad_suficiente,variable,media
PERF_0052,supermercado,salida,gasto,Alimentación,5,2026-04-08,2026-06-01,266000.0,True,fijo,estacional,5,10.5,6.5,irregular,25.0,sin_regularidad_suficiente,variable,media
PERF_0052,ingredientes especiales,salida,gasto,Ocio,5,2026-04-11,2026-06-18,124000.0,True,fijo,estacional,5,16.5,10.0,irregular,25.0,sin_regularidad_suficiente,variable,media
PERF_0052,pago institucion,salida,gasto,Educación,1,2026-04-11,2026-04-11,162000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,factura energia,salida,gasto,Servicios,9,2026-04-12,2026-06-12,231000.0,True,fijo,estacional,5,13.5,7.5,irregular,25.0,sin_regularidad_suficiente,variable,media
PERF_0052,entrada evento,salida,gasto,Ocio,1,2026-04-14,2026-04-14,134000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,app transporte,salida,gasto,Transporte,1,2026-04-14,2026-04-14,122000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,copago salud,salida,gasto,Salud,2,2026-04-14,2026-05-07,248500.0,True,fijo,estacional,2,23.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0052,factura internet,salida,gasto,Servicios,4,2026-04-15,2026-06-20,328000.0,True,fijo,estacional,3,33.0,2.0,mensual,100.0,regularidad_observada,fijo,media
PERF_0052,repuesto transporte,salida,gasto,Transporte,1,2026-04-18,2026-04-18,94000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,recarga transporte,salida,gasto,Transporte,4,2026-04-19,2026-06-17,294500.0,True,fijo,estacional,4,20.0,17.0,irregular,33.33,sin_regularidad_suficiente,variable,media
PERF_0052,transferencia ayuda,entrada,apoyo_recibido,Apoyos recibidos,1,2026-04-19,2026-04-19,789000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,seguro salud,salida,gasto,Salud,1,2026-04-20,2026-04-20,245000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,pedido restaurante,salida,gasto,Alimentación,2,2026-04-22,2026-06-27,180500.0,True,fijo,estacional,2,66.0,0.0,bimestral,100.0,posible_recurrencia,estacional,alta
PERF_0052,plataforma streaming,salida,gasto,Ocio,1,2026-04-24,2026-04-24,87000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,pago qr,salida,gasto,Otra / ambigua,1,2026-04-30,2026-04-30,69000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,arreglo vivienda,salida,gasto,Vivienda,1,2026-05-08,2026-05-08,212000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,factura agua,salida,gasto,Servicios,1,2026-05-12,2026-05-12,421000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,prestamo informal a tercero,salida,transferencia_apoyo,Transferencias y apoyo,3,2026-05-13,2026-05-15,336000.0,False,variable,estacional,3,1.0,0.0,diaria,100.0,regularidad_observada,fijo,media
PERF_0052,accesorios personales,salida,gasto,Vestimenta,2,2026-05-13,2026-06-01,204000.0,True,fijo,estacional,2,19.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0052,tienda ropa,salida,gasto,Vestimenta,1,2026-05-14,2026-05-14,118000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,compra pos,salida,gasto,Otra / ambigua,1,2026-05-16,2026-05-16,268000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,spotify,salida,gasto,Ocio,1,2026-05-23,2026-05-23,111000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,uniforme trabajo,salida,gasto,Vestimenta,1,2026-05-28,2026-05-28,134000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,curso en linea,salida,gasto,Educación,1,2026-05-31,2026-05-31,270000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,regalo recibido,entrada,apoyo_recibido,Apoyos recibidos,1,2026-06-02,2026-06-02,454000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,almuerzo,salida,gasto,Alimentación,1,2026-06-04,2026-06-04,79000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,transmilenio,salida,gasto,Transporte,2,2026-06-05,2026-06-10,342000.0,False,variable,estacional,2,5.0,0.0,semanal,100.0,posible_recurrencia,fijo,alta
PERF_0052,utensilios reposteria,salida,gasto,Ocio,2,2026-06-09,2026-06-30,187500.0,False,variable,estacional,2,21.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0052,netflix,salida,gasto,Ocio,1,2026-06-10,2026-06-10,63000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,tienda alimentos,salida,gasto,Alimentación,1,2026-06-14,2026-06-14,254000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,factura gas,salida,gasto,Servicios,1,2026-06-15,2026-06-15,395000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,consulta medica,salida,gasto,Salud,2,2026-06-17,2026-06-27,358000.0,False,variable,estacional,2,10.0,0.0,irregular,0.0,sin_regularidad_suficiente,variable,media
PERF_0052,app domicilio comida,salida,gasto,Alimentación,1,2026-06-21,2026-06-21,150000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,tienda videojuegos,salida,gasto,Ocio,1,2026-06-24,2026-06-24,126000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
PERF_0052,bascula profesional,salida,gasto,Inversión productiva,1,2026-06-29,2026-06-29,594000.0,False,variable,estacional,1,,,no_determinable,0.0,evidencia_insuficiente,no_determinable,alta
